vlogId mean.pitch sd.pitch mean.conf.pitch sd.conf.pitch mean.spec.entropy sd.spec.entropy mean.val.apeak sd.val.apeak mean.loc.apeak sd.loc.apeak mean.num.apeak sd.num.apeak mean.energy sd.energy mean.d.energy sd.d.energy avg.voiced.seg avg.len.seg time.speaking voice.rate num.turns hogv.entropy hogv.median hogv.cogR hogv.cogC
VLOG359 149.33 0.56476 0.84464 0.29957 3.6851 0.37868 0.71703 0.20644 0.015049 0.57485 3.7787 2.6593 0.0011846 1.1392 -5.3075e-06 0.00041165 0.23769 1.2749 0.59509 0.049753 0.46679 3.361122 0.04918 130 88
VLOG360 260.69 0.2913 1.3758 0.44273 3.8673 0.27233 0.6923 0.18489 0.031225 0.65919 8.7441 5.6412 0.0015146 2.741 -3.5895e-06 0.0010867 0.2501 2.044 0.68152 0.04775 0.33342 7.290866 0.264657 128 139
VLOG361 156.22 0.48979 0.9627 0.34732 3.8331 0.28083 0.69773 0.20391 0.015359 0.37833 4.7269 2.177 0.010552 1.0182 0.0002168 0.0039108 0.18648 1.3344 0.55615 0.054197 0.41678 4.505149 0.012371 128 180
VLOG363 219.43 0.20368 1.3485 0.42283 3.8025 0.31371 0.7395 0.16017 0.025399 0.3895 6.9892 3.3598 0.00087751 1.7075 6.5379e-06 0.00046416 0.21683 1.4738 0.63816 0.048434 0.43299 6.74184 0.129319 119 155
VLOG364 165.77 0.70855 0.85598 0.35837 3.6293 0.29088 0.6952 0.20152 0.01749 0.77544 4.7287 3.0032 0.011929 1.6054 -3.2134e-05 0.0067675 0.54997 2.1744 0.72499 0.02465 0.33342 6.48582 0.129032 148 185
VLOG365 259.03 0.29931 1.5844 0.47425 3.61 0.31946 0.82264 0.13176 0.028498 0.44353 7.1912 2.7282 0.014903 0.74239 -0.00023223 0.0054816 0.18915 2.9035 0.72278 0.053637 0.24894 6.941365 0.291196 121 146
VLOG366 183.88 0.70619 0.73987 0.25082 4.086 0.20217 0.57149 0.17692 0.031062 1.1419 10.082 4.9637 0.0025458 1.4386 -2.2584e-05 0.0014453 0.34126 1.2246 0.5294 0.038191 0.4323 5.729034 0.105802 114 141
VLOG367 234.4 0.23623 1.4553 0.40733 3.4495 0.35335 0.82394 0.12979 0.025692 0.35859 6.8085 2.9942 0.024935 0.99213 -6.0962e-05 0.011905 0.33802 2.1324 0.6399 0.036265 0.30008 6.678516 0.175726 125 179
VLOG368 198.97 0.48967 0.76569 0.51753 3.5567 0.30483 0.49579 0.24162 0.016405 0.58059 3.5586 1.8979 0.0092871 0.84268 1.8439e-05 0.0040601 0.39091 2.4596 0.73806 0.029274 0.30008 5.792381 0.04475 103 155
VLOG369 246.59 0.19553 1.4755 0.39592 3.7633 0.28414 0.70521 0.18453 0.02848 0.41832 7.2059 2.9554 0.0060781 1.7312 -7.3753e-05 0.0045297 0.15402 1.28 0.55481 0.059135 0.43345 7.216135 0.246445 138 187
VLOG370 347.32 0.27341 1.5971 0.61482 3.7649 0.36886 0.67765 0.22073 0.051219 0.78812 12.462 8.841 0.020017 2.2024 0.00028938 0.015059 0.45084 2.128 0.42526 0.028195 0.19984 7.273887 0.487789 117 156
VLOG371 167.06 0.31642 1.1303 0.46419 3.8147 0.26479 0.70654 0.19488 0.018428 0.38846 4.8981 2.2394 0.012466 1.2087 -0.00016123 0.00582 0.21277 1.8727 0.71806 0.046062 0.38344 6.84583 0.215655 136 127
VLOG372 163.52 0.41501 1.1445 0.42223 3.7937 0.2625 0.68934 0.19557 0.024148 0.79115 8.0639 3.5614 0.02298 0.97582 -0.00011056 0.011279 0.38987 1.3339 0.60043 0.035096 0.45012 7.560166 0.392484 112 134
VLOG373 241.79 0.36923 1.7453 0.83979 4.0199 0.27963 0.62718 0.25028 0.059758 1.1161 19.001 10.069 0.00063082 1.5779 -8.7261e-07 0.00032907 0.26793 2.1653 0.75807 0.04152 0.35009 5.432083 0.05296 112 177
VLOG374 214.02 0.33757 1.2595 0.46969 3.5752 0.30177 0.71148 0.19705 0.023638 0.48695 5.9983 2.7991 0.0090402 1.4166 -5.4126e-05 0.0034943 0.25787 1.8036 0.66151 0.044758 0.36676 5.956333 0.051786 103 127
VLOG375 248.19 0.22174 1.4816 0.45232 3.7198 0.30805 0.66164 0.17841 0.028614 0.628 8.5917 4.9766 0.13009 0.30395 -8.9894e-05 0.014392 0.28319 2.3284 0.73753 0.040868 0.31675 5.128839 0.030874 128 165
VLOG376 223.59 0.27453 1.5998 0.67448 3.6258 0.34099 0.75757 0.18577 0.026872 0.43376 7.0343 2.972 0.00024684 1.9651 -1.0209e-06 0.000199 0.19782 1.8773 0.65724 0.053571 0.35009 7.176688 0.153696 129 158
VLOG377 242.66 0.24075 1.4049 0.45203 3.7146 0.32866 0.74814 0.17092 0.031383 0.7503 9.3773 5.1789 0.0054831 1.9445 -1.7747e-05 0.0039804 0.32018 1.8944 0.63046 0.038429 0.3328 5.906538 0.113379 144 177
VLOG378 329.47 0.39577 0.96513 0.5067 3.6418 0.36314 0.41854 0.29951 0.022746 1.1724 5.3794 6.3633 0.0022428 2.516 2.6643e-05 0.0020689 0.16714 1.1275 0.60149 0.053659 0.53348 6.995688 0.236151 129 177
VLOG379 236.26 0.31441 1.3304 0.43039 3.4064 0.37881 0.81916 0.17161 0.022997 0.4497 5.0997 2.587 0.00049961 1.129 -6.135e-06 0.00022937 0.23435 1.3229 0.55135 0.049347 0.41678 5.934335 0.098254 129 181
VLOG380 170.27 0.41044 0.95222 0.39772 3.6356 0.33023 0.72442 0.19704 0.017759 0.61992 4.8507 3.3374 0.0061712 1.7498 5.5936e-05 0.0067593 0.264 1.1134 0.36854 0.045647 0.331 6.88281 0.164489 139 184
VLOG381 221.02 0.41898 1.2371 0.44452 3.6373 0.33742 0.5659 0.29309 0.01941 0.60751 4.8759 3.6598 0.046507 1.3385 0.00027044 0.019058 0.39629 1.9632 0.6551 0.033415 0.33369 2.129106 0 106 238
VLOG382 350.95 0.22037 1.1625 0.36867 3.3005 0.26681 0.60236 0.25931 0.0087721 0.21711 1 0 0.070492 0.49484 -0.0022353 0.024892 0.06 0.42133 0.021016 0.10127 0.04988 7.414384 0.286452 143 158
VLOG384 229.65 0.56315 0.77124 0.26335 3.5746 0.38545 0.52651 0.27867 0.014672 0.76258 4.3449 2.6273 0.016302 0.98863 -9.8913e-05 0.0070769 0.46192 2.546 0.67839 0.030244 0.26645 6.44685 0.265967 126 167
VLOG385 223.83 0.2439 1.5484 0.47395 3.7906 0.26305 0.74319 0.17906 0.025698 0.33248 7.2106 3.3693 4.2176e-05 1.6173 1.0227e-07 2.6955e-05 0.20137 2.2488 0.749 0.049804 0.33307 4.547855 0.016396 119 154
VLOG386 168.53 0.55063 0.95958 0.38404 3.714 0.25908 0.65051 0.24111 0.015429 0.42816 3.9397 1.6974 0.0047416 1.4113 -5.1247e-07 0.0026888 0.25172 2.3573 0.67722 0.043741 0.28728 7.098613 0.224502 126 162
VLOG387 212.13 0.16813 2.1314 0.59453 3.6669 0.28533 0.84563 0.10942 0.024517 0.40104 10.775 7.1314 0.009679 0.85001 -0.00013157 0.002984 0.244 1.1331 0.52894 0.046394 0.46679 3.996727 0.004306 108 165
VLOG388 156.02 0.57229 1.0384 0.35922 3.6939 0.25693 0.72067 0.20315 0.018336 0.66869 6.3169 2.2755 0.0026838 2.0847 -5.2171e-06 0.0015519 0.318 2.2636 0.71699 0.03869 0.31675 5.178455 0.024648 119 163
VLOG389 257.19 0.27075 1.646 0.4771 3.6016 0.35355 0.72806 0.1856 0.030997 0.569 9.3748 4.4367 0.0076952 1.5059 1.7492e-05 0.0033156 0.24775 1.6366 0.57234 0.045158 0.34972 7.476675 0.331396 144 171
VLOG390 205.62 0.30364 1.4926 0.50445 3.7052 0.27015 0.79771 0.13221 0.021831 0.51504 7.704 2.4131 0.011769 0.90022 -4.6406e-05 0.0046713 0.25508 2.608 0.78261 0.041581 0.30008 5.802171 0.034794 122 156
VLOG391 258.23 0.38982 1.2617 0.47232 3.6574 0.28561 0.68085 0.2048 0.026137 0.63766 6.59 1.8234 0.015445 1.4697 3.4368e-05 0.010043 0.33744 2.1867 0.65617 0.036179 0.30008 7.188795 0.298291 136 163
VLOG392 234.74 0.27857 1.1697 0.41043 3.9317 0.23483 0.6879 0.17187 0.024627 0.51702 6.7376 2.3014 0.00027783 1.3866 -6.6127e-06 0.00016114 0.15281 0.63244 0.37957 0.062544 0.60016 6.048578 0.115512 149 167
VLOG393 150.55 0.73677 0.78492 0.27541 3.7977 0.23089 0.6509 0.20103 0.018014 0.93238 7.0781 3.0859 0.0020744 1.514 7.2406e-06 0.0013201 0.34311 4.8029 0.88147 0.035433 0.18353 1.807816 0 108 166
VLOG394 135.15 0.59044 0.73001 0.23963 3.6748 0.20974 0.75539 0.16737 0.013354 0.38293 4.2918 1.5434 0.0011177 1.4579 -1.3896e-05 0.00051939 0.2186 0.64346 0.39691 0.051747 0.61683 3.878254 0 154 180
VLOG395 135.61 0.41732 0.91118 0.29826 3.4512 0.2437 0.7329 0.1984 0.019899 0.89411 6.9621 3.1506 0.003141 2.4556 4.3843e-06 0.0027633 0.40295 1.568 0.52281 0.033163 0.33342 3.869181 0.008284 142 203
VLOG396 209.3 0.26672 1.6104 0.47547 3.4524 0.32654 0.8317 0.13828 0.024129 0.54257 7.7865 2.5856 0.00086121 1.1288 -8.4187e-06 0.00032321 0.27506 1.8386 0.70499 0.043511 0.38344 5.418109 0.040274 115 169
VLOG397 295.87 0.38811 1.5469 0.66813 3.595 0.24083 0.7198 0.19572 0.02469 0.53308 7.5985 2.7743 0.058025 1.0936 -7.2921e-05 0.024585 0.38366 3.1157 0.77914 0.032523 0.25007 5.690811 0.04119 135 155
VLOG398 500 0 0 0 0.014737 9.3751e-17 0 0 0 0 1 0 0 0 0 0 9.872 9.872 0.1644 0.0016207 0.016653 5.910988 0.087156 144 145
VLOG399 223.73 0.39907 1.0117 0.49356 3.756 0.3196 0.6506 0.22399 0.018599 0.56609 4.4319 2.6545 0.00099924 1.5275 -1.0967e-05 0.00072062 0.4346 3.7293 0.74607 0.028602 0.20005 6.777843 0.179177 132 147
VLOG400 145.52 0.32529 1.2362 0.44608 3.8004 0.3348 0.73965 0.21938 0.020625 1.4136 7.3943 5.7654 0.00051238 1.3274 -2.8526e-06 0.00019535 0.52523 1.994 0.53188 0.026078 0.26674 6.597709 0.094378 136 169
VLOG401 260.14 0.38298 1.2243 0.43444 3.5345 0.23778 0.71514 0.16808 0.021307 0.74597 6.6164 4.0157 0.00016816 1.801 1.385e-06 9.863e-05 0.3352 2.2952 0.76527 0.034855 0.33342 7.23792 0.253012 127 171
VLOG402 288.64 0.22423 1.5478 0.44838 3.321 0.35839 0.79082 0.16259 0.034038 0.48692 9.4109 3.3844 0.017084 1.3245 -5.3072e-05 0.011765 0.26138 2.7812 0.83006 0.042301 0.29846 7.319879 0.245247 132 173
VLOG403 271 0.25839 1.5357 0.45088 3.7617 0.28334 0.76028 0.14389 0.032856 0.53862 9.5913 4.774 0.0046729 1.8007 -1.6478e-05 0.0038321 0.24887 1.7647 0.70605 0.044957 0.40011 7.387282 0.427623 126 165
VLOG404 270.04 0.33039 1.7475 0.5033 3.5651 0.34505 0.7621 0.18943 0.029225 0.40453 7.5629 3.3544 0.0020244 2.3136 2.9014e-05 0.0014322 0.21964 1.1914 0.55615 0.047482 0.46679 5.338296 0.031208 136 129
VLOG405 171.56 0.24907 1.2289 0.44681 3.9838 0.24 0.69505 0.1993 0.026855 1.3149 9.7636 6.1141 0.013626 1.351 -3.4509e-05 0.0055037 0.36444 1.1375 0.39824 0.036169 0.35009 4.187726 0.022556 149 171
VLOG406 275.19 0.28816 1.4556 0.51006 3.5527 0.41482 0.71358 0.24582 0.032967 0.63414 8.6393 4.2019 0.0030936 2.1947 -3.6794e-06 0.0027315 0.42032 1.664 0.55481 0.030288 0.33342 7.33045 0.33687 137 160
VLOG407 273.62 0.15352 1.5049 0.45318 3.6917 0.33357 0.79149 0.15212 0.028077 0.3394 5.6128 2.5404 0.00042939 2.083 -1.0984e-05 0.0002626 0.19644 1.3514 0.62966 0.053277 0.46592 6.485932 0.114463 115 147
VLOG408 234.99 0.23673 1.3745 0.55533 3.7722 0.34478 0.72872 0.19721 0.025487 0.41811 6.6006 3.5627 0.021492 1.7972 -6.7859e-05 0.013441 0.27323 1.7264 0.57501 0.042169 0.33307 7.410446 0.503086 109 161
VLOG409 187.77 0.58683 0.83295 0.32092 4.0096 0.19062 0.50584 0.20148 0.016197 0.68026 6.0724 3.0589 0.024276 1.6211 -4.7165e-05 0.01774 0.31966 2.061 0.72076 0.03475 0.34972 6.287676 0.155409 140 162
VLOG410 152.52 0.42033 1.1669 0.41001 3.7512 0.26989 0.7778 0.14741 0.017352 0.59225 5.7328 4.1994 0.022188 1.3376 -3.3327e-05 0.0091069 0.3578 1.8916 0.69379 0.034987 0.36676 6.845686 0.157309 150 156
VLOG411 257.02 0.20193 1.5696 0.4494 3.8072 0.24418 0.75047 0.14686 0.030974 0.45654 10.476 5.0783 0.010254 1.5593 -4.1614e-05 0.0055264 0.3296 1.5117 0.63003 0.038103 0.41678 6.311434 0.111554 122 167
VLOG412 235.02 0.27278 1.5837 0.50291 3.7955 0.24976 0.74998 0.14839 0.02852 0.37885 8.271 4.0519 0.040258 0.73367 7.1726e-05 0.017615 0.21661 3.2629 0.81508 0.047401 0.2498 7.63438 0.336374 138 150
VLOG413 223.58 0.28709 1.4043 0.41938 3.652 0.30289 0.72028 0.18057 0.029683 0.65644 9.236 3.8749 0.0021047 1.6239 -1.2165e-05 0.0011377 0.27385 2.6682 0.7562 0.042681 0.28341 3.047206 0 156 148
VLOG414 165.16 0.40894 1.0946 0.33297 3.7166 0.28203 0.68165 0.19246 0.021412 0.66998 7.3823 2.675 0.0014798 2.1563 7.185e-06 0.0011501 0.44211 3.392 0.84823 0.029874 0.25007 6.025817 0.06599 146 154
VLOG415 140.78 0.38823 0.73999 0.173 3.6601 0.2636 0.82964 0.12021 0.012827 0.18904 3.529 1.1715 0.0010163 0.81877 -2.1513e-05 0.00027814 0.19981 1.9764 0.69192 0.048959 0.35009 3.535612 0.035088 133 144
VLOG416 159.98 0.33645 0.57545 0.18509 3.6446 0.17536 0.47684 0.16658 0.015701 0.40903 3.5956 1.1939 0.00091886 0.84575 -3.6699e-06 0.00039987 0.42149 29.76 0.99226 0.028226 0.033342 6.722902 0.110283 129 162
VLOG417 135.21 0.58024 1.1198 0.33388 3.6418 0.25858 0.81122 0.13754 0.015388 0.50414 6.5138 2.6617 0.0011357 1.0012 -4.4513e-06 0.00039957 0.29582 1.2171 0.58842 0.040798 0.48346 6.338628 0.082404 124 201
VLOG418 222.6 0.21575 1.1777 0.38372 3.3157 0.37863 0.73203 0.22971 0.022887 0.40612 4.6366 2.4469 0.00019768 1.9459 -2.8553e-06 0.00012729 0.16315 1.2966 0.60523 0.055972 0.46679 5.024516 0.02823 131 135
VLOG419 220.67 0.35671 1.1012 0.3815 3.7964 0.24262 0.75159 0.146 0.020925 0.40113 5.6734 2.1757 0.00097984 1.1656 -1.2147e-06 0.00043489 0.32975 2.6739 0.74803 0.036959 0.27975 3.28014 0.012422 100 164
VLOG420 237.62 0.30438 1.3148 0.46015 3.8728 0.28148 0.70175 0.1903 0.029886 0.51816 8.3031 2.6723 0.0063025 1.2439 2.9942e-06 0.0034639 0.29431 2.0267 0.70952 0.040977 0.35009 6.657931 0.11753 136 173
VLOG421 206.45 0.45515 1.2592 0.4342 3.9597 0.22621 0.68118 0.16472 0.025582 0.94048 12.46 7.0915 0.0020631 1.6366 -9.5054e-06 0.0010921 0.27362 1.5296 0.51 0.041318 0.33342 6.48713 0.13617 160 185
VLOG422 167.04 0.79245 0.89317 0.30577 3.7783 0.24597 0.71506 0.16277 0.019055 0.83206 6.5787 2.1794 0.011473 1.3606 -0.00010927 0.006856 0.2033 1.5502 0.67191 0.05002 0.43345 6.144992 0.087582 134 147
VLOG423 244.34 0.2939 1.3526 0.52983 3.2982 0.58485 0.76408 0.2292 0.024472 0.54933 6.1432 4.0851 0.033104 1.3119 -4.9574e-05 0.016302 0.4266 1.9816 0.65948 0.031086 0.3328 6.566337 0.097162 114 179
VLOG424 178.42 0.31864 1.211 0.4173 3.7327 0.27594 0.69499 0.20451 0.021066 0.44963 6.0705 1.973 0.019782 1.3153 0.00026514 0.0097428 0.19807 6.176 0.92665 0.050086 0.15004 6.646353 0.092497 136 168
VLOG425 221.18 0.31423 1.3148 0.56197 3.3434 0.40748 0.7585 0.2053 0.02445 0.4815 6.123 2.6129 0.00018635 1.3986 -4.9489e-07 9.0928e-05 0.37646 2.0296 0.67671 0.034292 0.33342 6.714163 0.110403 121 177
VLOG426 244.77 0.63652 0.72001 0.25052 3.993 0.21302 0.59242 0.1832 0.017332 1.0728 7.2 2.5266 0.0035367 1.6519 -6.8662e-05 0.0020569 0.37526 2.4758 0.78421 0.032993 0.31675 7.055296 0.175468 112 126
VLOG427 200.48 0.25368 0.85922 0.32471 3.5816 0.29045 0.65445 0.16818 0.014967 0.4692 3.1611 0.6334 0.013929 0.71502 6.7021e-05 0.005215 0.26121 3.234 0.86263 0.041744 0.26674 5.618047 0.048701 133 169
VLOG428 224.37 0.20078 1.512 0.52293 3.9027 0.2881 0.7322 0.18377 0.029969 0.81527 8.9638 4.8703 0.001523 2.9971 -1.8671e-06 0.0019143 0.25913 1.262 0.50493 0.045959 0.40011 7.597396 0.34396 123 186
VLOG430 216.97 0.44098 1.3765 0.95739 3.9594 0.33062 0.59136 0.22306 0.028662 1.1991 10.739 10.889 0.0096494 1.6839 5.1682e-05 0.0081041 0.59627 1.1859 0.33609 0.02381 0.28341 5.447606 0.096774 146 104
VLOG431 420.59 0.23145 0.8594 0.2139 3.0861 0.43383 0.27743 0.23205 0.0080329 0.46072 1 0 0.00036018 4.2799 4.3331e-06 0.00068047 0.38193 3.0434 0.66558 0.031919 0.2187 6.88724 0.221774 148 169
VLOG432 243.18 0.18167 1.5152 0.5049 3.5636 0.4054 0.78967 0.22127 0.025641 0.3807 5.4991 2.7204 0.0010895 1.1243 -9.2301e-06 0.0004328 0.24144 1.5007 0.60043 0.049311 0.40011 5.279753 0.028249 112 188
VLOG433 192.57 0.71504 0.91486 0.35512 3.5901 0.34676 0.66439 0.23815 0.019764 0.77609 6.5339 2.4998 0.010793 0.96487 -5.8018e-05 0.0050344 0.27618 3.7246 0.86837 0.03989 0.23315 6.876318 0.166129 126 154
VLOG434 171.22 0.50586 1.1931 0.47954 3.6396 0.29557 0.68882 0.19178 0.020025 0.52359 5.7017 1.8794 0.009527 1.4175 -6.4383e-05 0.0055099 0.2193 1.4752 0.61418 0.047289 0.41633 6.089641 0.091085 123 164
VLOG435 194.51 0.41168 1.1819 0.58802 3.763 0.30699 0.67514 0.21254 0.022195 0.62865 7.3105 4.1465 0.0013103 1.5957 -1.4297e-05 0.00087413 0.27825 2.3564 0.70712 0.041494 0.30008 6.611597 0.11828 109 132
VLOG436 136.89 0.53318 1.0233 0.32547 3.8296 0.27499 0.73353 0.16551 0.018803 1.3035 7.8262 5.8461 0.0024786 1.4981 9.2931e-08 0.0011911 0.36487 1.625 0.67725 0.034265 0.41678 6.474814 0.085105 115 163
VLOG437 412.14 0.29714 0.63359 0.15538 3.3765 0.22825 0.48658 0.067822 0.011239 0.15864 1.0183 0.13404 0.00049771 0.39404 -3.8097e-06 0.00019096 0.30717 2.9553 0.83756 0.03535 0.28341 2.907825 0 144 171
VLOG438 228.47 0.2889 1.5108 0.58396 3.2752 0.37953 0.7566 0.25437 0.026287 0.6238 7.5606 3.0499 0.0060492 1.2832 -4.5338e-05 0.0025839 0.28012 0.96192 0.40909 0.043247 0.42529 5.170201 0.054466 131 155
VLOG439 244.31 0.25629 1.4846 0.55849 3.5169 0.348 0.81512 0.1503 0.024715 0.40643 4.9582 2.1104 0.0071064 1.0207 3.4986e-05 0.002916 0.28589 1.6968 0.59403 0.040862 0.35009 6.399493 0.076923 164 153
VLOG440 330.18 0.44472 0.63086 0.26306 3.3709 0.30803 0.58894 0.13469 0.0094776 0.3625 2.2686 0.73423 0.0014857 1.0249 2.4319e-05 0.00050018 0.44087 6.916 0.9214 0.026605 0.13323 5.137323 0.04557 110 113
VLOG441 221.18 0.36062 1.2297 0.51363 4.0103 0.31517 0.67945 0.19438 0.026757 0.70129 8.7732 5.3987 0.0094588 1.0135 -1.4334e-05 0.0035722 0.2853 1.4013 0.56068 0.042341 0.40011 7.088033 0.195612 139 181
VLOG442 261.99 0.28565 1.7291 0.77508 3.5372 0.32481 0.72416 0.20346 0.026647 0.54218 7.6691 3.5155 0.0087527 1.9191 7.7634e-05 0.0061199 0.36436 2.2423 0.68426 0.034319 0.30516 7.198387 0.220141 137 156
